sourceType,platformId,platformLabel,date,region,channel,merchant,rawMerchant,brand,product,rawProduct,gmv,quantity,orders,orderId,users
full,taobao,淘宝闪购,2026-06-02,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏620ml大瓶装6箱装,红乌苏11°P啤酒620ml*6瓶,150.0,3,3,3,3
full,taobao,淘宝闪购,2026-06-02,CIB华南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装6箱装,红乌苏11°P啤酒620ml*6瓶,306.0,6,6,6,6
full,taobao,淘宝闪购,2026-06-02,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏620ml大瓶装6箱装,红乌苏11°P啤酒620ml*6瓶,171.0,3,3,3,3
full,taobao,淘宝闪购,2026-06-02,CIB东南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏620ml大瓶装6箱装,红乌苏11°P啤酒620ml*6瓶,56.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏620ml大瓶装6箱装,红乌苏11°P啤酒620ml*6瓶,120.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-02,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏620ml大瓶装6箱装,红乌苏11°P啤酒620ml*6瓶,60.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB华南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装6箱装,红乌苏11°P啤酒620ml*6瓶,146.0,3,2,2,2
full,taobao,淘宝闪购,2026-06-02,华中-湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏620ml大瓶装6箱装,红乌苏11°P啤酒620ml*6瓶,50.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB东南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏620ml大瓶装6箱装,红乌苏11°P啤酒620ml*6瓶,276.0,5,4,4,4
full,taobao,淘宝闪购,2026-06-02,CIB东南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装6箱装,红乌苏11°P啤酒620ml*6瓶,510.0,10,9,9,9
full,taobao,淘宝闪购,2026-06-02,华中-非湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏620ml大瓶装6箱装,红乌苏11°P啤酒620ml*6瓶,58.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB东南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装6箱装,红乌苏11°P啤酒620ml*6瓶,259.0,5,5,5,5
full,taobao,淘宝闪购,2026-06-02,华中-非湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏620ml大瓶装6箱装,红乌苏11°P啤酒620ml*6瓶,114.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-02,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏620ml大瓶装6箱装,红乌苏11°P啤酒620ml*6瓶,60.0,1,1,1,1
